Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2020,2020-09-13,1,1,25.153,BAL,,CLE,W 38-6,False,4,17,4.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,15,25%,0,0%,5,20%,False,Gus Edwards
2020,2020-09-20,2,2,25.160,BAL,@,HOU,W 33-16,False,10,73,7.30,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,20,31%,0,0%,6,21%,True,Gus Edwards
2020,2020-09-28,3,3,25.168,BAL,,KAN,L 20-34,False,4,39,9.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,13,23%,0,0%,2,8%,False,Gus Edwards
2020,2020-10-04,4,4,25.174,BAL,@,WAS,W 31-17,False,9,38,4.22,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,22,39%,0,0%,0,0%,True,Gus Edwards
2020,2020-10-11,5,5,25.181,BAL,,CIN,W 27-3,False,7,25,3.57,0,3,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,25,40%,0,0%,5,19%,False,Gus Edwards
2020,2020-10-18,6,6,25.188,BAL,@,PHI,W 30-28,False,14,26,1.86,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,32,44%,0,0%,6,19%,True,Gus Edwards
2020,2020-11-01,7,8,25.202,BAL,,PIT,L 24-28,True,16,87,5.44,1,1,0,0,,0,0.0%,0.00,,1,6,0,0,0,0,0,0,26,32%,0,0%,0,0%,False,Gus Edwards
2020,2020-11-08,8,9,25.209,BAL,@,IND,W 24-10,True,11,23,2.09,1,2,2,11,5.50,0,100.0%,5.50,,1,6,1,1,1,0,0,0,24,38%,0,0%,0,0%,True,Gus Edwards
2020,2020-11-15,9,10,25.216,BAL,@,NWE,L 17-23,False,7,42,6.00,0,1,1,31,31.00,0,100.0%,31.00,,0,0,0,0,0,0,0,0,15,23%,0,0%,0,0%,True,Gus Edwards
2020,2020-11-22,10,11,25.223,BAL,,TEN,L 24-30,True,3,6,2.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,13,20%,0,0%,1,4%,False,Gus Edwards
2020,2020-12-02,11,12,25.233,BAL,@,PIT,L 14-19,True,9,10,1.11,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,27,51%,0,0%,0,0%,True,Gus Edwards
2020,2020-12-08,12,13,25.239,BAL,,DAL,W 34-17,False,7,101,14.43,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,18,33%,0,0%,1,4%,False,Gus Edwards
2020,2020-12-14,13,14,25.245,BAL,@,CLE,W 47-42,False,7,49,7.00,2,1,1,4,4.00,0,100.0%,4.00,,2,12,0,0,0,0,0,0,16,27%,0,0%,1,3%,True,Gus Edwards
2020,2020-12-20,14,15,25.251,BAL,,JAX,W 40-14,True,9,42,4.67,0,2,2,36,18.00,0,100.0%,18.00,,0,0,0,0,0,0,0,0,27,41%,0,0%,0,0%,False,Gus Edwards
2020,2020-12-27,15,16,25.258,BAL,,NYG,W 27-13,False,15,85,5.67,0,2,2,37,18.50,0,100.0%,18.50,,0,0,0,0,0,0,0,0,34,50%,0,0%,0,0%,False,Gus Edwards
2020,2021-01-03,16,17,25.265,BAL,@,CIN,W 38-3,True,12,60,5.00,0,1,1,10,10.00,0,100.0%,10.00,,0,0,0,0,0,0,0,0,19,26%,0,0%,0,0%,True,Gus Edwards
2021,2021-09-13,1,1,,BAL,@,LVR,L 27-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2021-09-19,2,2,,BAL,,KAN,W 36-35,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2021-09-26,3,3,,BAL,@,DET,W 19-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2021-10-03,4,4,,BAL,@,DEN,W 23-7,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2021-10-11,5,5,,BAL,,IND,W 31-25,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2021-10-17,6,6,,BAL,,LAC,W 34-6,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2021-10-24,7,7,,BAL,,CIN,L 17-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2021-11-07,8,9,,BAL,,MIN,W 34-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2021-11-11,9,10,,BAL,@,MIA,L 10-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2021-11-21,10,11,,BAL,@,CHI,W 16-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2021-11-28,11,12,,BAL,,CLE,W 16-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2021-12-05,12,13,,BAL,@,PIT,L 19-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2021-12-12,13,14,,BAL,@,CLE,L 22-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2021-12-19,14,15,,BAL,,GNB,L 30-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2021-12-26,15,16,,BAL,@,CIN,L 21-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Gus Edwards
2021,2022-01-02,16,17,,BAL,,LAR,L 19-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
2021,2022-01-09,17,18,,BAL,,PIT,L 13-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Gus Edwards
,43 Games,,,,,,,32-11-0,False,414,2152,5.20,10,22,18,194,10.78,0,81.8%,8.82,1,10,62,3,2,1,2,0,0,,,,,,,False,Gus Edwards
