Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2014,2014-10-13,5,6,24.212,STL,,SFO,L 17-31,True,5,4,35,8.75,0,80.0%,7.00,3,16,5.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,6.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,34%,0,0%,6,19%,False,Tavon Austin
2014,2014-10-19,6,7,24.218,STL,,SEA,W 28-26,False,3,2,9,4.50,0,66.7%,3.00,5,16,3.20,0,0,0,,0,0,0,,0,0,,,1,8,8.00,0,1,-1,-1.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,45%,0,0%,6,21%,False,Tavon Austin
2014,2014-10-26,7,8,24.225,STL,@,KAN,L 7-34,False,2,2,12,6.00,0,100.0%,6.00,2,7,3.50,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,2,42,21.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,63%,0,0%,5,19%,True,Tavon Austin
2014,2014-11-02,8,9,24.232,STL,@,SFO,W 13-10,True,3,2,11,5.50,0,66.7%,3.67,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,26,8.67,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,58%,0,0%,9,32%,True,Tavon Austin
2014,2014-11-09,9,10,24.239,STL,@,ARI,L 14-31,True,3,2,20,10.00,0,66.7%,6.67,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,66%,0,0%,6,20%,True,Tavon Austin
2014,2014-11-16,10,11,24.246,STL,,DEN,W 22-7,True,4,2,10,5.00,0,50.0%,2.50,2,11,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,75%,0,0%,5,19%,False,Tavon Austin
2014,2014-11-23,11,12,24.253,STL,@,SDG,L 24-27,True,3,3,11,3.67,0,100.0%,3.67,3,27,9.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,44,22.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,78%,0,0%,5,17%,True,Tavon Austin
2014,2014-11-30,12,13,24.260,STL,,OAK,W 52-0,False,5,2,11,5.50,0,40.0%,2.20,2,24,12.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,4,19,4.75,0,1,6,0.0,0,0,0,0,0,2,0,0,1,0,0,31,61%,0,0%,8,25%,False,Tavon Austin
2014,2014-12-07,13,14,24.267,STL,@,WAS,W 24-0,True,2,2,14,7.00,0,100.0%,7.00,5,46,9.20,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,143,35.75,1,1,6,0.0,0,0,0,,,0,0,0,0,0,0,41,66%,0,0%,7,30%,True,Tavon Austin
2014,2014-12-11,14,15,24.271,STL,,ARI,L 6-12,True,4,2,14,7.00,0,50.0%,3.50,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-2,-1.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,58,92%,0,0%,8,27%,False,Tavon Austin
2014,2014-12-21,15,16,24.281,STL,,NYG,L 27-37,False,2,1,15,15.00,0,50.0%,7.50,3,25,8.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,61,20.33,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,70%,0,0%,4,12%,False,Tavon Austin
2014,2014-12-28,16,17,24.288,STL,@,SEA,L 6-20,True,2,2,13,6.50,0,100.0%,6.50,2,1,0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,76%,0,0%,3,14%,True,Tavon Austin
2015,2015-09-13,1,1,25.182,STL,,SEA,W 34-31,True,5,2,-2,-1.00,0,40.0%,-0.40,4,17,4.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,85,42.50,1,2,12,0.0,0,0,0,0,0,1,0,0,1,0,0,47,81%,0,0%,4,12%,False,Tavon Austin
2015,2015-09-20,2,2,25.189,STL,@,WAS,L 10-24,True,3,1,6,6.00,0,33.3%,2.00,4,40,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,75%,0,0%,6,20%,True,Tavon Austin
2015,2015-09-27,3,3,25.196,STL,,PIT,L 6-12,True,5,5,38,7.60,0,100.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,32,10.67,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,84%,0,0%,4,20%,False,Tavon Austin
2015,2015-10-04,4,4,25.203,STL,@,ARI,W 24-22,True,7,6,96,16.00,2,85.7%,13.71,2,20,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,47,89%,0,0%,1,3%,True,Tavon Austin
2015,2015-10-11,5,5,25.210,STL,@,GNB,L 10-24,True,5,2,6,3.00,1,40.0%,1.20,3,22,7.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,77%,0,0%,4,15%,True,Tavon Austin
2015,2015-10-25,6,7,25.224,STL,,CLE,W 24-6,True,7,4,43,10.75,0,57.1%,6.14,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,64%,0,0%,5,19%,False,Tavon Austin
2015,2015-11-01,7,8,25.231,STL,,SFO,W 27-6,True,7,4,98,24.50,1,57.1%,14.00,3,21,7.00,1,0,0,,0,0,0,,0,0,,,1,6,6.00,0,3,-1,-0.33,0,2,12,0.0,0,0,0,,,1,1,0,0,0,0,49,71%,0,0%,11,33%,False,Tavon Austin
2015,2015-11-08,8,9,25.238,STL,@,MIN,L 18-21,True,7,4,15,3.75,0,57.1%,2.14,8,66,8.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,27,6.75,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,73%,0,0%,8,23%,True,Tavon Austin
2015,2015-11-15,9,10,25.245,STL,,CHI,L 13-37,True,4,2,5,2.50,0,50.0%,1.25,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,16,5.33,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,70%,0,0%,4,12%,False,Tavon Austin
2015,2015-11-22,10,11,25.252,STL,@,BAL,L 13-16,True,5,1,5,5.00,0,20.0%,1.00,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,2,0.50,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,49,80%,0,0%,7,23%,True,Tavon Austin
2015,2015-11-29,11,12,25.259,STL,@,CIN,L 7-31,True,6,6,33,5.50,0,100.0%,5.50,4,63,15.75,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,46,63%,0,0%,4,17%,True,Tavon Austin
2015,2015-12-06,12,13,25.266,STL,,ARI,L 3-27,True,3,1,24,24.00,0,33.3%,8.00,2,14,7.00,0,0,0,,0,0,0,,0,0,,,1,3,3.00,0,2,38,19.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,90%,0,0%,7,25%,False,Tavon Austin
2015,2015-12-13,13,14,25.273,STL,,DET,W 21-14,True,5,3,19,6.33,0,60.0%,3.80,4,40,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,11,3.67,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,76%,0,0%,8,32%,False,Tavon Austin
2015,2015-12-17,14,15,25.277,STL,,TAM,W 31-23,True,3,3,41,13.67,1,100.0%,13.67,4,32,8.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,43,83%,0,0%,4,13%,False,Tavon Austin
2015,2015-12-27,15,16,25.287,STL,@,SEA,W 23-17,False,7,3,16,5.33,0,42.9%,2.29,3,12,4.00,0,0,0,,0,0,0,,0,0,,,1,7,7.00,0,2,24,12.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,82%,0,0%,7,26%,True,Tavon Austin
2015,2016-01-03,16,17,25.294,STL,@,SFO,L 16-19,False,8,5,30,6.00,0,62.5%,3.75,6,32,5.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,86%,0,0%,4,12%,True,Tavon Austin
2016,2016-09-12,1,1,26.181,LAR,@,SFO,L 0-28,True,12,4,13,3.25,0,33.3%,1.08,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,38,9.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,93%,0,0%,7,26%,True,Tavon Austin
2016,2016-09-18,2,2,26.187,LAR,,SEA,W 9-3,True,9,5,50,10.00,0,55.6%,5.56,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,15,5.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,73%,0,0%,7,30%,False,Tavon Austin
2016,2016-09-25,3,3,26.194,LAR,@,TAM,W 37-32,True,8,5,82,16.40,1,62.5%,10.25,2,22,11.00,0,0,0,,0,0,0,,0,0,,,1,5,5.00,0,2,12,6.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,77%,0,0%,5,16%,True,Tavon Austin
2016,2016-10-02,4,4,26.201,LAR,@,ARI,W 17-13,True,6,2,14,7.00,0,33.3%,2.33,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,47,47.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,80%,0,0%,4,17%,True,Tavon Austin
2016,2016-10-09,5,5,26.208,LAR,,BUF,L 19-30,True,10,7,59,8.43,0,70.0%,5.90,3,26,8.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,67%,0,0%,7,23%,False,Tavon Austin
2016,2016-10-16,6,6,26.215,LAR,@,DET,L 28-31,True,4,3,24,8.00,0,75.0%,6.00,3,2,0.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,84%,0,0%,2,8%,True,Tavon Austin
2016,2016-10-23,7,7,26.222,LAR,,NYG,L 10-17,True,15,10,57,5.70,1,66.7%,3.80,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,0,0.00,0,1,6,0.0,0,0,0,0,0,2,0,0,1,0,0,62,78%,0,0%,8,30%,False,Tavon Austin
2016,2016-11-06,8,9,26.236,LAR,,CAR,L 10-13,True,2,1,17,17.00,0,50.0%,8.50,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,40,10.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,78%,0,0%,6,23%,False,Tavon Austin
2016,2016-11-13,9,10,26.243,LAR,@,NYJ,W 9-6,True,7,2,19,9.50,0,28.6%,2.71,2,10,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,38,9.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,68%,0,0%,6,24%,True,Tavon Austin
2016,2016-11-20,10,11,26.250,LAR,,MIA,L 10-14,True,2,1,21,21.00,0,50.0%,10.50,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,30,7.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,82%,0,0%,11,38%,False,Tavon Austin
2016,2016-11-27,11,12,26.257,LAR,@,NOR,L 21-49,True,4,4,45,11.25,1,100.0%,11.25,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,40,75%,0,0%,3,9%,True,Tavon Austin
2016,2016-12-04,12,13,,LAR,@,NWE,L 10-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tavon Austin
2016,2016-12-11,13,14,26.271,LAR,,ATL,L 14-42,True,11,7,62,8.86,0,63.6%,5.64,2,27,13.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,7,74,10.57,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,67%,0,0%,8,24%,False,Tavon Austin
2016,2016-12-15,14,15,26.275,LAR,@,SEA,L 3-24,True,5,3,14,4.67,0,60.0%,2.80,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,72%,0,0%,4,19%,True,Tavon Austin
2016,2016-12-24,15,16,26.284,LAR,,SFO,L 21-22,True,7,2,14,7.00,0,28.6%,2.00,3,26,8.67,1,0,0,,0,0,0,,0,0,,,0,0,,0,5,12,2.40,0,1,6,0.0,0,0,0,,,1,0,0,0,0,0,48,81%,0,0%,9,30%,False,Tavon Austin
2016,2017-01-01,16,17,26.292,LAR,,ARI,L 6-44,True,4,2,18,9.00,0,50.0%,4.50,2,2,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18,6.00,0,0,0,0.0,0,0,0,0,0,2,1,0,1,0,0,47,78%,0,0%,4,11%,False,Tavon Austin
2017,2017-09-10,1,1,27.179,LAR,,IND,W 46-9,False,1,1,7,7.00,0,100.0%,7.00,2,11,5.50,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,3,15,5.00,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,7,11%,0,0%,7,20%,False,Tavon Austin
2017,2017-09-17,2,2,27.186,LAR,,WAS,L 20-27,True,2,0,0,,0,0.0%,0.00,3,8,2.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18,6.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,18%,0,0%,5,16%,False,Tavon Austin
2017,2017-09-21,3,3,27.190,LAR,@,SFO,W 41-39,True,0,0,0,,0,0.0%,,3,14,4.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,1,0,1,0,0,1,1,0,0,0,0,15,23%,0,0%,3,9%,True,Tavon Austin
2017,2017-10-01,4,4,27.200,LAR,@,DAL,W 35-30,False,2,1,-2,-2.00,0,50.0%,-1.00,6,48,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,20,6.67,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,22%,0,0%,3,9%,True,Tavon Austin
2017,2017-10-08,5,5,27.207,LAR,,SEA,L 10-16,True,5,3,14,4.67,0,60.0%,2.80,6,27,4.50,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,1,6,0.0,0,0,0,0,0,2,1,0,1,0,0,16,22%,0,0%,2,9%,False,Tavon Austin
2017,2017-10-15,6,6,27.214,LAR,@,JAX,W 27-17,False,0,0,0,,0,0.0%,,2,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,16%,0,0%,0,0%,True,Tavon Austin
2017,2017-10-22,7,7,27.221,LAR,,ARI,W 33-0,True,2,2,15,7.50,0,100.0%,7.50,3,27,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,24%,0,0%,0,0%,False,Tavon Austin
2017,2017-11-05,8,9,27.235,LAR,@,NYG,W 51-17,False,0,0,9,,0,0.0%,,6,34,5.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,45%,0,0%,0,0%,True,Tavon Austin
2017,2017-11-12,9,10,27.242,LAR,,HOU,W 33-7,True,0,0,0,,0,0.0%,,5,2,0.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,17%,0,0%,0,0%,False,Tavon Austin
2017,2017-11-19,10,11,27.249,LAR,@,MIN,L 7-24,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,3%,0,0%,0,0%,True,Tavon Austin
2017,2017-11-26,11,12,27.256,LAR,,NOR,W 26-20,True,4,3,-1,-0.33,0,75.0%,-0.25,5,17,3.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,35%,0,0%,0,0%,False,Tavon Austin
2017,2017-12-03,12,13,27.263,LAR,@,ARI,W 32-16,True,1,0,0,,0,0.0%,0.00,3,8,2.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,19%,0,0%,0,0%,True,Tavon Austin
2017,2017-12-10,13,14,27.270,LAR,,PHI,L 35-43,True,0,0,-9,,0,0.0%,,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,14,29%,0,0%,4,11%,False,Tavon Austin
2017,2017-12-17,14,15,27.277,LAR,@,SEA,W 42-7,False,0,0,0,,0,0.0%,,10,44,4.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,14,21%,0,0%,4,12%,True,Tavon Austin
2017,2017-12-24,15,16,27.284,LAR,@,TEN,W 27-23,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,9%,0,0%,0,0%,True,Tavon Austin
