Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2010.0,2010-09-09,1.0,1.0,,NOR,MIN,W 14-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Chris Ivory,True,14,9
2010.0,2010-09-20,2.0,2.0,,NOR,SFO,W 25-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Chris Ivory,True,25,22
2010.0,2010-09-26,3.0,3.0,22.188,NOR,ATL,L 24-27,False,7,13,1.86,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,Chris Ivory,False,24,27
2010.0,2010-10-03,4.0,4.0,22.195,NOR,CAR,W 16-14,True,12,67,5.58,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,Chris Ivory,True,16,14
2010.0,2010-10-10,5.0,5.0,22.202,NOR,ARI,L 20-30,False,10,39,3.90,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Chris Ivory,False,20,30
2010.0,2010-10-17,6.0,6.0,22.209,NOR,TAM,W 31-6,True,15,158,10.53,0,1,1,17,17.00,0,100.0%,17.00,0,0,1,0,0,0,0,0,,,,,,,True,Chris Ivory,True,31,6
2010.0,2010-10-24,7.0,7.0,22.216,NOR,CLE,L 17-30,True,15,48,3.20,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Chris Ivory,False,17,30
2010.0,2010-10-31,8.0,8.0,22.223,NOR,PIT,W 20-10,True,7,7,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Chris Ivory,True,20,10
2010.0,2010-11-07,9.0,9.0,22.23,NOR,CAR,W 34-3,False,12,50,4.17,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Chris Ivory,True,34,3
2010.0,2010-11-21,10.0,11.0,22.244,NOR,SEA,W 34-19,False,23,99,4.30,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,Chris Ivory,True,34,19
2010.0,2010-11-25,11.0,12.0,22.248,NOR,DAL,W 30-27,False,7,38,5.43,2,0,0,0,,0,0.0%,,2,12,0,,0,0,0,0,,,,,,,True,Chris Ivory,True,30,27
2010.0,2010-12-05,12.0,13.0,22.258,NOR,CIN,W 34-30,False,15,117,7.80,2,0,0,0,,0,0.0%,,2,12,1,0,0,0,0,0,,,,,,,True,Chris Ivory,True,34,30
2010.0,2010-12-12,13.0,14.0,22.265,NOR,STL,W 31-13,False,7,47,6.71,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Chris Ivory,True,31,13
2010.0,2010-12-19,14.0,15.0,,NOR,BAL,L 24-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Chris Ivory,False,24,30
2010.0,2010-12-27,15.0,16.0,,NOR,ATL,W 17-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Chris Ivory,True,17,14
2010.0,2011-01-02,16.0,17.0,22.286,NOR,TAM,L 13-23,False,7,33,4.71,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Chris Ivory,False,13,23
2011.0,2011-09-08,1.0,1.0,,NOR,GNB,L 34-42,True,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,Physically Unable to Perform,True,Chris Ivory,False,34,42
