Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2010,2010-09-09,1,1,,MIN,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,9,14,Toby Gerhart
2010,2010-09-19,2,2,23.175,MIN,MIA,False,4,10,2.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,10,14,Toby Gerhart
2010,2010-09-26,3,3,23.182,MIN,DET,False,3,12,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,False,True,24,10,Toby Gerhart
2010,2010-10-11,4,5,23.197,MIN,NYJ,False,2,7,3.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,20,29,Toby Gerhart
2010,2010-10-17,5,6,23.203,MIN,DAL,False,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,24,21,Toby Gerhart
2010,2010-10-24,6,7,23.210,MIN,GNB,False,5,24,4.80,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,24,28,Toby Gerhart
2010,2010-10-31,7,8,23.217,MIN,NWE,False,2,0,0.00,0,5,5,67,13.40,0,100.0%,13.40,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,18,28,Toby Gerhart
2010,2010-11-07,8,9,23.224,MIN,ARI,False,2,6,3.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,27,24,Toby Gerhart
2010,2010-11-14,9,10,23.231,MIN,CHI,False,4,20,5.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,27,Toby Gerhart
2010,2010-11-21,10,11,23.238,MIN,GNB,False,1,3,3.00,0,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,False,3,31,Toby Gerhart
2010,2010-11-28,11,12,23.245,MIN,WAS,False,22,76,3.45,1,2,2,5,2.50,0,100.0%,2.50,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,17,13,Toby Gerhart
2010,2010-12-05,12,13,23.252,MIN,BUF,False,12,54,4.50,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,38,14,Toby Gerhart
2010,2010-12-13,13,14,23.260,MIN,NYG,False,3,11,3.67,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,3,21,Toby Gerhart
2010,2010-12-20,14,15,23.267,MIN,CHI,True,16,77,4.81,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,False,14,40,Toby Gerhart
2010,2010-12-28,15,16,23.275,MIN,PHI,False,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,24,14,Toby Gerhart
2010,2011-01-02,16,17,23.280,MIN,DET,False,3,12,4.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,20,Toby Gerhart
2011,2011-09-11,1,1,24.167,MIN,SDG,False,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,24,Toby Gerhart
