Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2013.0,2013-10-27,8.0,8.0,,DEN,WAS,W 45-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,45,21
2013.0,2013-11-10,9.0,10.0,,DEN,SDG,W 28-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,True,28,20
2013.0,2013-11-17,10.0,11.0,,DEN,KAN,W 27-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,27,17
2013.0,2013-11-24,11.0,12.0,,DEN,NWE,L 31-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,False,31,34
2013.0,2013-12-01,12.0,13.0,22.078,DEN,KAN,W 35-28,False,,,,,,,,,,0.0%,,0,0,0,,,0,0,0,0,0%,0,0%,4,14%,True,Ronnie Hillman,True,35,28
2013.0,2013-12-08,13.0,14.0,,DEN,TEN,W 51-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,51,28
2013.0,2013-12-12,14.0,15.0,,DEN,SDG,L 20-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Ronnie Hillman,False,20,27
2013.0,2013-12-22,15.0,16.0,22.099,DEN,HOU,W 37-13,False,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,3,4%,0,0%,2,6%,True,Ronnie Hillman,True,37,13
2013.0,2013-12-29,16.0,17.0,22.106,DEN,OAK,W 34-14,False,12,30,2.50,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,28,37%,0,0%,0,0%,True,Ronnie Hillman,True,34,14
2014.0,2014-09-07,1.0,1.0,,DEN,IND,W 31-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,31,24
2014.0,2014-09-14,2.0,2.0,,DEN,KAN,W 24-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Ronnie Hillman,True,24,17
2014.0,2014-09-21,3.0,3.0,23.007,DEN,SEA,L 20-26,False,2,2,1.00,0,3,1,7,7.00,0,33.3%,2.33,0,0,0,0,0,0,0,0,14,19%,0,0%,0,0%,True,Ronnie Hillman,False,20,26
2014.0,2014-10-05,4.0,5.0,23.021,DEN,ARI,W 41-20,False,15,64,4.27,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,39,48%,0,0%,0,0%,False,Ronnie Hillman,True,41,20
2014.0,2014-10-12,5.0,6.0,23.028,DEN,NYJ,W 31-17,True,24,100,4.17,0,5,3,16,5.33,0,60.0%,3.20,0,0,1,0,0,0,0,0,53,75%,0,0%,0,0%,True,Ronnie Hillman,True,31,17
2014.0,2014-10-19,6.0,7.0,23.035,DEN,SFO,W 42-17,True,14,74,5.29,2,4,4,29,7.25,0,100.0%,7.25,2,12,0,0,0,0,0,0,37,62%,0,0%,0,0%,False,Ronnie Hillman,True,42,17
2014.0,2014-10-23,7.0,8.0,23.039,DEN,SDG,W 35-21,False,20,109,5.45,0,4,3,29,9.67,0,75.0%,7.25,0,0,0,0,0,0,0,0,53,78%,0,0%,0,0%,False,Ronnie Hillman,True,35,21
2014.0,2014-11-02,8.0,9.0,23.049,DEN,NWE,L 21-43,True,10,16,1.60,1,10,7,47,6.71,1,70.0%,4.70,2,12,0,0,0,0,0,0,50,62%,0,0%,0,0%,True,Ronnie Hillman,False,21,43
2014.0,2014-11-09,9.0,10.0,23.056,DEN,OAK,W 41-17,True,6,13,2.17,0,5,2,9,4.50,0,40.0%,1.80,0,0,0,0,0,0,0,0,31,39%,0,0%,0,0%,True,Ronnie Hillman,True,41,17
2014.0,2014-11-16,10.0,11.0,,DEN,STL,L 7-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,False,7,22
2014.0,2014-11-23,11.0,12.0,,DEN,MIA,W 39-36,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,39,36
2014.0,2014-11-30,12.0,13.0,,DEN,KAN,W 29-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,True,29,16
2014.0,2014-12-07,13.0,14.0,,DEN,BUF,W 24-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,24,17
2014.0,2014-12-14,14.0,15.0,,DEN,SDG,W 22-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,True,22,10
2014.0,2014-12-22,15.0,16.0,,DEN,CIN,L 28-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,False,28,37
2014.0,2014-12-28,16.0,17.0,23.105,DEN,OAK,W 47-14,False,15,56,3.73,0,2,1,2,2.00,0,50.0%,1.00,0,0,0,0,0,0,0,0,35,45%,0,0%,0,0%,False,Ronnie Hillman,True,47,14
2015.0,2015-09-13,1.0,1.0,23.364,DEN,BAL,W 19-13,False,12,41,3.42,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,16,23%,0,0%,0,0%,False,Ronnie Hillman,True,19,13
2015.0,2015-09-17,2.0,2.0,24.003,DEN,KAN,W 31-24,False,9,34,3.78,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,31,42%,0,0%,0,0%,True,Ronnie Hillman,True,31,24
2015.0,2015-09-27,3.0,3.0,24.013,DEN,DET,W 24-12,False,7,13,1.86,1,1,1,3,3.00,0,100.0%,3.00,1,6,0,0,0,0,0,0,23,36%,0,0%,1,4%,True,Ronnie Hillman,True,24,12
2015.0,2015-10-04,4.0,4.0,24.02,DEN,MIN,W 23-20,False,11,103,9.36,1,1,1,5,5.00,0,100.0%,5.00,1,6,0,0,0,0,0,0,25,44%,0,0%,0,0%,False,Ronnie Hillman,True,23,20
2015.0,2015-10-11,5.0,5.0,24.027,DEN,OAK,W 16-10,True,7,21,3.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,0,0,0,0,0,0,21,36%,0,0%,0,0%,True,Ronnie Hillman,True,16,10
2015.0,2015-10-18,6.0,6.0,24.034,DEN,CLE,W 26-23,False,20,111,5.55,0,5,3,4,1.33,0,60.0%,0.80,0,0,0,0,0,0,0,0,44,52%,0,0%,0,0%,True,Ronnie Hillman,True,26,23
2015.0,2015-11-01,7.0,8.0,24.048,DEN,GNB,W 29-10,True,19,60,3.16,2,2,1,-5,-5.00,0,50.0%,-2.50,2,12,0,0,0,0,0,0,38,57%,0,0%,0,0%,False,Ronnie Hillman,True,29,10
2015.0,2015-11-08,8.0,9.0,24.055,DEN,IND,L 24-27,True,7,1,0.14,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,24,46%,0,0%,0,0%,True,Ronnie Hillman,False,24,27
2015.0,2015-11-15,9.0,10.0,24.062,DEN,KAN,L 13-29,True,11,42,3.82,1,4,2,9,4.50,0,50.0%,2.25,1,6,0,0,0,1,0,0,33,46%,0,0%,0,0%,False,Ronnie Hillman,False,13,29
2015.0,2015-11-22,10.0,11.0,24.069,DEN,CHI,W 17-15,True,21,102,4.86,0,1,1,2,2.00,0,100.0%,2.00,0,0,0,0,0,0,0,0,38,55%,0,0%,0,0%,True,Ronnie Hillman,True,17,15
2015.0,2015-11-29,11.0,12.0,24.076,DEN,NWE,W 30-24,True,14,59,4.21,1,1,1,0,0.00,0,100.0%,0.00,1,6,1,0,0,0,0,0,27,34%,0,0%,0,0%,False,Ronnie Hillman,True,30,24
2015.0,2015-12-06,12.0,13.0,24.083,DEN,SDG,W 17-3,True,19,56,2.95,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,39,57%,0,0%,1,5%,True,Ronnie Hillman,True,17,3
2015.0,2015-12-13,13.0,14.0,24.09,DEN,OAK,L 12-15,True,12,20,1.67,0,9,7,41,5.86,0,77.8%,4.56,0,0,1,0,0,1,0,0,55,69%,0,0%,0,0%,False,Ronnie Hillman,False,12,15
2015.0,2015-12-20,14.0,15.0,24.097,DEN,PIT,L 27-34,True,14,48,3.43,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,39,51%,0,0%,0,0%,True,Ronnie Hillman,False,27,34
2015.0,2015-12-28,15.0,16.0,24.105,DEN,CIN,W 20-17,True,9,35,3.89,0,4,4,37,9.25,0,100.0%,9.25,0,0,0,0,0,0,0,0,33,51%,0,0%,0,0%,False,Ronnie Hillman,True,20,17
2015.0,2016-01-03,16.0,17.0,24.111,DEN,SDG,W 27-20,True,15,117,7.80,1,3,2,10,5.00,0,66.7%,3.33,1,6,0,0,0,0,0,0,36,55%,0,0%,0,0%,False,Ronnie Hillman,True,27,20
2016.0,2016-09-25,3.0,3.0,,MIN,CAR,W 22-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,True,22,10
2016.0,2016-10-03,4.0,4.0,,MIN,NYG,W 24-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,24,10
2016.0,2016-10-09,5.0,5.0,,MIN,HOU,W 31-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,True,31,13
2016.0,2016-10-23,6.0,7.0,25.039,MIN,PHI,L 10-21,False,1,-6,-6.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,0,0,0,0,0,0,4,5%,0,0%,0,0%,True,Ronnie Hillman,False,10,21
2016.0,2016-10-31,7.0,8.0,25.047,MIN,CHI,L 10-20,False,4,15,3.75,0,5,2,9,4.50,0,40.0%,1.80,0,0,0,0,0,0,0,0,18,30%,0,0%,0,0%,True,Ronnie Hillman,False,10,20
2016.0,2016-11-06,8.0,9.0,25.053,MIN,DET,L 16-22,False,7,30,4.29,0,1,1,32,32.00,0,100.0%,32.00,0,0,0,0,0,0,0,0,16,23%,0,0%,0,0%,False,Ronnie Hillman,False,16,22
2016.0,2016-11-13,9.0,10.0,25.06,MIN,WAS,L 20-26,False,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,13,19%,0,0%,0,0%,True,Ronnie Hillman,False,20,26
2016.0,2016-11-20,10.0,11.0,25.067,MIN,ARI,W 30-24,False,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,6,10%,0,0%,0,0%,False,Ronnie Hillman,True,30,24
2016.0,2016-11-27,11.0,12.0,,SDG,HOU,W 21-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,True,21,13
2016.0,2016-12-04,12.0,13.0,,SDG,TAM,L 21-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Ronnie Hillman,False,21,28
2016.0,2016-12-11,13.0,14.0,,SDG,CAR,L 16-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Ronnie Hillman,False,16,28
2016.0,2016-12-18,14.0,15.0,25.095,SDG,OAK,L 16-19,False,7,34,4.86,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,13,24%,0,0%,0,0%,False,Ronnie Hillman,False,16,19
2016.0,2016-12-24,15.0,16.0,25.101,SDG,CLE,L 17-20,False,9,6,0.67,0,2,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,26,38%,0,0%,0,0%,True,Ronnie Hillman,False,17,20
2016.0,2017-01-01,16.0,17.0,25.109,SDG,KAN,L 27-37,True,7,41,5.86,0,6,3,50,16.67,0,50.0%,8.33,0,0,0,0,0,0,0,0,38,58%,0,0%,0,0%,False,Ronnie Hillman,False,27,37
,56 Games,,,,,,40-16-0,False,494,1976,4.00,12,110,74,524,7.08,1,67.3%,4.76,13,78,8,3,0,2,0,0,,,,,,,False,Ronnie Hillman,False,16,0
