Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2006,2006-10-08,5,5,32.340,NYJ,JAX,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,5,245,49.00,1,,,,,,,True,False,0,41,Ben Graham
2006,2006-10-15,6,6,32.347,NYJ,MIA,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,7,305,43.57,0,,,,,,,False,True,20,17,Ben Graham
2006,2006-10-22,7,7,32.354,NYJ,DET,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,,0,0,0,0,2,68,34.00,0,,,,,,,False,True,31,24,Ben Graham
2006,2006-10-29,8,8,32.361,NYJ,CLE,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,3,154,51.33,0,,,,,,,True,False,13,20,Ben Graham
2006,2006-11-12,9,10,33.010,NYJ,NWE,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,4,155,38.75,0,,,,,,,True,True,17,14,Ben Graham
2006,2006-11-19,10,11,33.017,NYJ,CHI,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,7,310,44.29,0,,,,,,,False,False,0,10,Ben Graham
2006,2006-11-26,11,12,33.024,NYJ,HOU,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,4,197,49.25,0,,,,,,,False,True,26,11,Ben Graham
2006,2006-12-03,12,13,33.031,NYJ,GNB,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,1,51,51.00,0,,,,,,,True,True,38,10,Ben Graham
2006,2006-12-10,13,14,33.038,NYJ,BUF,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,1,0,1,0,0,0,0,0,0,0,0,5,211,42.20,0,,,,,,,False,False,13,31,Ben Graham
2006,2006-12-17,14,15,33.045,NYJ,MIN,False,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0.0,0,0,0,0,0,0,0,0,0,0,0,3,136,45.33,0,,,,,,,True,True,26,13,Ben Graham
2006,2006-12-25,15,16,33.053,NYJ,MIA,False,1,0,0.00,0,0,0,,0,0,0,,0,,,,0.0,,,,,,1,0,0,0,-8,0,8,332,41.50,0,,,,,,,True,True,13,10,Ben Graham
2006,2006-12-31,16,17,33.059,NYJ,OAK,False,0,0,,0,0,0,,0,0,0,,0,,,,0.0,,,,,,0,0,0,0,0,0,4,175,43.75,0,,,,,,,False,True,23,3,Ben Graham
2007,2007-09-09,1,1,33.311,NYJ,NWE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,205,41.00,0,,,,,,,False,False,14,38,Ben Graham
2007,2007-09-16,2,2,33.318,NYJ,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,202,40.40,0,,,,,,,True,False,13,20,Ben Graham
2007,2007-09-23,3,3,33.325,NYJ,MIA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,140,46.67,0,,,,,,,False,True,31,28,Ben Graham
2007,2007-09-30,4,4,33.332,NYJ,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,166,41.50,0,,,,,,,True,False,14,17,Ben Graham
2007,2007-10-07,5,5,33.339,NYJ,NYG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,181,45.25,0,,,,,,,True,False,24,35,Ben Graham
2007,2007-10-14,6,6,33.346,NYJ,PHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,0,0,,0,0,0,0,3,112,37.33,0,,,,,,,False,False,9,16,Ben Graham
2007,2007-10-21,7,7,33.353,NYJ,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,78,39.00,0,,,,,,,True,False,31,38,Ben Graham
2007,2007-10-28,8,8,33.360,NYJ,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,0,0,,0,0,0,0,6,286,47.67,0,,,,,,,False,False,3,13,Ben Graham
2007,2007-11-04,9,9,34.002,NYJ,WAS,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,125,41.67,0,,,,,,,False,False,20,23,Ben Graham
2007,2007-11-18,10,11,34.016,NYJ,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,234,46.80,0,,,,,,,False,True,19,16,Ben Graham
2007,2007-11-22,11,12,34.020,NYJ,DAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,8,369,46.13,0,,,,,,,True,False,3,34,Ben Graham
2007,2007-12-02,12,13,34.030,NYJ,MIA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,61,30.50,0,,,,,,,True,True,40,13,Ben Graham
2007,2007-12-09,13,14,34.037,NYJ,CLE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,208,41.60,0,,,,,,,False,False,18,24,Ben Graham
2007,2007-12-16,14,15,34.044,NYJ,NWE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,127,42.33,1,,,,,,,True,False,10,20,Ben Graham
2007,2007-12-23,15,16,,NYJ,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,6,10,Ben Graham
2007,2007-12-30,16,17,34.058,NYJ,KAN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,1,2,0,0,0,,0,0,0,0,8,361,45.13,0,,,,,,,False,True,13,10,Ben Graham
2008,2008-09-07,1,1,34.310,NYJ,MIA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,272,45.33,0,,,,,,,True,True,20,14,Ben Graham
2008,2008-09-14,2,2,34.317,NYJ,NWE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,162,40.50,0,,,,,,,False,False,10,19,Ben Graham
2008,2008-09-22,3,3,34.325,NYJ,SDG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,76,38.00,0,,,,,,,True,False,29,48,Ben Graham
2008,2008-09-28,4,4,34.331,NYJ,ARI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,96,48.00,0,,,,,,,False,True,56,35,Ben Graham
2008,2008-10-26,8,8,34.359,NOR,SDG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,126,42.00,0,,,,,,,False,True,37,32,Ben Graham
2008,2008-12-07,13,14,35.035,ARI,STL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,126,42.00,0,,,,,,,False,True,34,10,Ben Graham
2008,2008-12-14,14,15,35.042,ARI,MIN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,273,45.50,0,,,,,,,False,False,14,35,Ben Graham
2008,2008-12-21,15,16,35.049,ARI,NWE,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,8,312,39.00,0,,,,,,,True,False,7,47,Ben Graham
2008,2008-12-28,16,17,35.056,ARI,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,128,42.67,0,,,,,,,False,True,34,21,Ben Graham
2009,2009-09-13,1,1,35.315,ARI,SFO,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,328,54.67,0,,,,,,,False,False,16,20,Ben Graham
2009,2009-09-20,2,2,35.322,ARI,JAX,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,139,46.33,0,,,,,,,True,True,31,17,Ben Graham
2009,2009-09-27,3,3,35.329,ARI,IND,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,287,47.83,0,,,,,,,False,False,10,31,Ben Graham
2009,2009-10-11,4,5,35.343,ARI,HOU,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,7,356,50.86,0,,,,,,,False,True,28,21,Ben Graham
2009,2009-10-18,5,6,35.350,ARI,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,255,42.50,0,,,,,,,True,True,27,3,Ben Graham
2009,2009-10-25,6,7,35.357,ARI,NYG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,8,354,44.25,0,,,,,,,True,True,24,17,Ben Graham
2009,2009-11-01,7,8,35.364,ARI,CAR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,4,210,52.50,0,,,,,,,False,False,21,34,Ben Graham
2009,2009-11-08,8,9,36.006,ARI,CHI,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,4,166,41.50,0,,,,,,,True,True,41,21,Ben Graham
2009,2009-11-15,9,10,36.013,ARI,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,7,364,52.00,0,,,,,,,False,True,31,20,Ben Graham
2009,2009-11-22,10,11,36.020,ARI,STL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,5,202,40.40,0,,,,,,,True,True,21,13,Ben Graham
2009,2009-11-29,11,12,36.027,ARI,TEN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,298,49.67,0,,,,,,,True,False,17,20,Ben Graham
2009,2009-12-06,12,13,36.034,ARI,MIN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,122,40.67,0,,,,,,,False,True,30,17,Ben Graham
2009,2009-12-14,13,14,36.042,ARI,SFO,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,4,175,43.75,0,,,,,,,True,False,9,24,Ben Graham
2009,2009-12-20,14,15,36.048,ARI,DET,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,7,352,50.29,0,,,,,,,True,True,31,24,Ben Graham
2009,2009-12-27,15,16,36.055,ARI,STL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,1,0,0,0,6,247,41.17,0,,,,,,,False,True,31,10,Ben Graham
2009,2010-01-03,16,17,36.062,ARI,GNB,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,4,190,47.50,0,,,,,,,False,False,7,33,Ben Graham
2010,2010-09-12,1,1,36.314,ARI,STL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,6,262,43.67,0,,,,,,,True,True,17,13,Ben Graham
2010,2010-09-19,2,2,36.321,ARI,ATL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,5,220,44.00,0,,,,,,,True,False,7,41,Ben Graham
2010,2010-09-26,3,3,36.328,ARI,OAK,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,295,49.17,0,,,,,,,False,True,24,23,Ben Graham
2010,2010-10-03,4,4,36.335,ARI,SDG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,5,214,42.80,0,,,,,,,True,False,10,41,Ben Graham
2010,2010-10-10,5,5,36.342,ARI,NOR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,5,189,37.80,0,,,,,,,False,True,30,20,Ben Graham
2010,2010-10-24,6,7,36.356,ARI,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,5,178,35.60,0,,,,,,,True,False,10,22,Ben Graham
2010,2010-10-31,7,8,36.363,ARI,TAM,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,4,172,43.00,0,,,,,,,False,False,35,38,Ben Graham
2010,2010-11-07,8,9,37.005,ARI,MIN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,8,376,47.00,0,,,,,,,True,False,24,27,Ben Graham
2010,2010-11-14,9,10,37.012,ARI,SEA,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,243,40.50,0,,,,,,,False,False,18,36,Ben Graham
2010,2010-11-21,10,11,37.019,ARI,KAN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,7,333,47.57,0,,,,,,,True,False,13,31,Ben Graham
2010,2010-11-29,11,12,37.027,ARI,SFO,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,283,47.17,0,,,,,,,False,False,6,27,Ben Graham
2010,2010-12-05,12,13,37.033,ARI,STL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,1,0,0,0,,0,0,0,0,6,263,43.83,0,,,,,,,False,False,6,19,Ben Graham
2010,2010-12-12,13,14,37.040,ARI,DEN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,5,188,37.60,0,,,,,,,False,True,43,13,Ben Graham
2010,2010-12-19,14,15,37.047,ARI,CAR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,253,42.17,0,,,,,,,True,False,12,19,Ben Graham
2010,2010-12-25,15,16,37.053,ARI,DAL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,0,0,0,,0,0,0,0,6,281,46.83,0,,,,,,,False,True,27,26,Ben Graham
2010,2011-01-02,16,17,37.061,ARI,SFO,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,8,330,41.25,0,,,,,,,True,False,7,38,Ben Graham
2011,2011-10-09,5,5,37.341,ARI,MIN,False,0,0,,0,0,0,,0,0,,,,,,,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,True,False,10,34,Ben Graham
2011,2011-11-20,10,11,38.018,DET,CAR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,2,96,48.00,0,,,,,,,False,True,49,35,Ben Graham
2011,2011-11-24,11,12,38.022,DET,GNB,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,4,148,37.00,0,,,,,,,False,False,15,27,Ben Graham
2011,2011-12-04,12,13,38.032,DET,NOR,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,4,183,45.75,0,,,,,,,True,False,17,31,Ben Graham
2011,2011-12-11,13,14,38.039,DET,MIN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,286,47.67,0,,,,,,,False,True,34,28,Ben Graham
2011,2011-12-18,14,15,38.046,DET,OAK,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,6,257,42.83,0,,,,,,,True,True,28,27,Ben Graham
2011,2011-12-24,15,16,38.052,DET,SDG,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,124,41.33,0,,,,,,,False,True,38,10,Ben Graham
2011,2012-01-01,16,17,38.060,DET,GNB,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,,0,0,0,0,3,141,47.00,0,,,,,,,True,False,41,45,Ben Graham
2012,2012-09-09,1,1,38.312,DET,STL,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,3,121,40.33,0,0,0%,0,0%,8,27%,False,True,27,23,Ben Graham
2012,2012-09-16,2,2,38.319,DET,SFO,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,2,89,44.50,0,0,0%,0,0%,8,28%,True,False,19,27,Ben Graham
2012,2012-09-23,3,3,38.326,DET,TEN,False,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,0,,,0,0,0,0,0,0,1,38,38.00,0,0,0%,0,0%,8,21%,True,False,41,44,Ben Graham
,99 Games,,,,,,False,2,0,0.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0.0,6,1,7,0,0,2,0,1,0,-17,0,463,20449,44.17,2,,,,,,,False,False,56,0,Ben Graham
