Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
1999,1999-11-21,10,11,,DET,GNB,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,17,26,Charlie Batch
1999,1999-11-25,11,12,,DET,CHI,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,21,17,Charlie Batch
1999,1999-12-05,12,13,,DET,WAS,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,33,17,Charlie Batch
1999,1999-12-12,13,14,,DET,TAM,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,16,23,Charlie Batch
1999,1999-12-19,14,15,25.014,DET,CHI,False,6,10,60.00,95,0,0,91.7,2,14,9.50,9.50,1,12,12.00,1,1,6,0,,0,0,0,0,,,,,,,True,False,10,28,Charlie Batch
1999,1999-12-25,15,16,25.020,DET,DEN,True,21,40,52.50,267,1,0,82.0,5,25,6.68,7.18,2,9,4.50,0,0,0,2,0,0,0,0,0,,,,,,,False,False,7,17,Charlie Batch
1999,2000-01-02,16,17,25.028,DET,MIN,True,17,24,70.83,161,1,0,103.0,3,20,6.71,7.54,0,0,,0,0,0,1,1,0,0,0,0,,,,,,,True,False,17,24,Charlie Batch
2000,2000-09-03,1,1,,DET,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,14,10,Charlie Batch
2000,2000-09-10,2,2,25.280,DET,WAS,True,16,31,51.61,194,0,2,44.3,2,12,6.26,3.35,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,,,,False,True,15,10,Charlie Batch
2000,2000-09-17,3,3,25.287,DET,TAM,True,26,36,72.22,277,1,2,80.4,7,51,7.69,5.75,2,4,2.00,0,0,0,1,0,0,0,-5,0,,,,,,,False,False,10,31,Charlie Batch
2000,2000-09-24,4,4,25.294,DET,CHI,True,20,37,54.05,207,2,1,77.2,3,13,5.59,5.46,4,2,0.50,0,0,0,0,,0,0,0,0,,,,,,,True,True,21,14,Charlie Batch
2000,2000-10-01,5,5,25.301,DET,MIN,True,25,44,56.82,239,1,1,70.2,2,13,5.43,4.86,1,5,5.00,1,1,6,0,,0,0,0,0,,,,,,,False,False,24,31,Charlie Batch
2000,2000-10-08,6,6,25.308,DET,GNB,True,13,26,50.00,199,3,1,98.1,3,20,7.65,8.23,2,6,3.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,31,24,Charlie Batch
2000,2000-10-19,7,8,25.319,DET,TAM,True,13,31,41.94,144,0,0,56.4,7,37,4.65,4.65,3,16,5.33,0,0,0,0,,0,0,0,0,,,,,,,True,True,28,14,Charlie Batch
2000,2000-10-29,8,9,25.329,DET,IND,True,18,39,46.15,190,1,2,48.0,3,16,4.87,3.08,4,62,15.50,0,0,0,1,1,0,0,0,0,,,,,,,True,False,18,30,Charlie Batch
2000,2000-11-05,9,10,25.336,DET,MIA,True,8,16,50.00,95,0,0,68.5,3,8,5.94,5.94,2,6,3.00,0,0,0,0,,0,0,0,0,,,,,,,False,False,8,23,Charlie Batch
2000,2000-11-12,10,11,25.343,DET,ATL,True,12,27,44.44,128,0,1,43.4,2,13,4.74,3.07,3,4,1.33,0,0,0,0,,0,0,0,0,,,,,,,False,True,13,10,Charlie Batch
2000,2000-11-19,11,12,25.350,DET,NYG,True,20,32,62.50,225,3,1,101.7,1,6,7.03,7.50,4,30,7.50,0,0,0,1,1,0,0,0,0,,,,,,,True,True,31,21,Charlie Batch
2000,2000-11-23,12,13,25.354,DET,NWE,True,16,24,66.67,194,1,0,105.2,2,15,8.08,8.92,4,17,4.25,1,1,6,2,1,0,1,0,0,,,,,,,False,True,34,9,Charlie Batch
2000,2000-11-30,13,14,25.361,DET,MIN,True,2,3,66.67,16,0,0,79.9,0,0,5.33,5.33,1,3,3.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,17,24,Charlie Batch
2000,2000-12-10,14,15,26.005,DET,GNB,True,17,33,51.52,190,0,3,31.1,0,0,5.76,1.67,8,35,4.38,0,0,0,0,,0,0,0,0,,,,,,,True,False,13,26,Charlie Batch
2000,2000-12-17,15,16,26.012,DET,NYJ,True,8,18,44.44,110,0,1,41.4,5,32,6.11,3.61,4,12,3.00,0,0,0,1,0,0,0,0,0,,,,,,,True,True,10,7,Charlie Batch
2000,2000-12-24,16,17,26.019,DET,CHI,True,7,15,46.67,81,1,0,85.7,1,6,5.40,6.73,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,20,23,Charlie Batch
2001,2001-09-09,1,1,26.278,DET,GNB,True,20,39,51.28,276,0,2,52.9,7,44,7.08,4.77,2,9,4.50,0,0,0,1,1,0,0,0,0,,,,,,,True,False,6,28,Charlie Batch
2001,2001-09-23,2,2,,DET,CLE,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,14,24,Charlie Batch
2001,2001-10-08,3,4,26.307,DET,STL,False,11,16,68.75,113,0,1,62.8,3,16,7.06,4.25,1,7,7.00,0,0,0,1,1,0,0,0,0,,,,,,,False,False,0,35,Charlie Batch
2001,2001-10-14,4,5,26.313,DET,MIN,True,31,41,75.61,345,3,0,124.5,4,17,8.41,9.88,1,0,0.00,0,0,0,1,1,0,0,0,0,,,,,,,True,False,26,31,Charlie Batch
2001,2001-10-21,5,6,26.320,DET,TEN,True,25,42,59.52,338,3,1,99.1,4,16,8.05,8.40,2,3,1.50,0,0,0,0,,0,1,0,0,,,,,,,False,False,24,27,Charlie Batch
2001,2001-10-28,6,7,26.327,DET,CIN,True,20,35,57.14,239,2,2,73.4,4,24,6.83,5.40,1,12,12.00,0,0,0,2,1,0,0,0,0,,,,,,,False,False,27,31,Charlie Batch
2001,2001-11-04,7,8,26.334,DET,SFO,True,8,20,40.00,74,0,0,50.8,2,8,3.70,3.70,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,13,21,Charlie Batch
2001,2001-11-11,8,9,26.341,DET,TAM,True,21,39,53.85,239,1,2,59.7,5,21,6.13,4.33,1,3,3.00,0,0,0,0,,0,0,0,0,,,,,,,False,False,17,20,Charlie Batch
2001,2001-11-18,9,10,26.348,DET,ARI,True,36,62,58.06,436,3,3,75.7,1,7,7.03,5.82,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,38,45,Charlie Batch
2001,2001-11-22,10,11,26.352,DET,GNB,True,8,19,42.11,118,0,1,41.1,1,7,6.21,3.84,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,False,False,27,29,Charlie Batch
2001,2001-12-02,11,12,26.362,DET,CHI,True,18,28,64.29,214,0,0,87.5,2,16,7.64,7.64,3,12,4.00,0,0,0,0,0,0,1,0,0,,,,,,,True,False,10,13,Charlie Batch
2001,2001-12-09,12,13,,DET,TAM,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,12,15,Charlie Batch
2001,2001-12-16,13,14,,DET,MIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,27,24,Charlie Batch
2001,2001-12-23,14,15,,DET,PIT,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,14,47,Charlie Batch
2001,2001-12-30,15,16,,DET,CHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,0,24,Charlie Batch
2001,2002-01-06,16,17,,DET,DAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,15,10,Charlie Batch
2002,2002-09-09,1,1,,PIT,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,14,30,Charlie Batch
2002,2002-09-15,2,2,,PIT,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,30,Charlie Batch
2002,2002-09-29,3,4,,PIT,CLE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,16,13,Charlie Batch
2002,2002-10-06,4,5,,PIT,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,29,32,Charlie Batch
2002,2002-10-13,5,6,,PIT,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,34,7,Charlie Batch
2002,2002-10-21,6,7,,PIT,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,28,10,Charlie Batch
2002,2002-10-27,7,8,,PIT,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,31,18,Charlie Batch
2002,2002-11-03,8,9,,PIT,CLE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,20,Charlie Batch
2002,2002-11-10,9,10,,PIT,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,34,34,Charlie Batch
2002,2002-11-17,10,11,,PIT,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,23,31,Charlie Batch
2002,2002-11-24,11,12,,PIT,CIN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,29,21,Charlie Batch
2002,2002-12-01,12,13,,PIT,JAX,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,25,23,Charlie Batch
2002,2002-12-08,13,14,,PIT,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,6,24,Charlie Batch
2002,2002-12-15,14,15,,PIT,CAR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,14,Charlie Batch
2002,2002-12-23,15,16,,PIT,TAM,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,17,7,Charlie Batch
2002,2002-12-29,16,17,,PIT,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,31,Charlie Batch
2003,2003-09-07,1,1,28.276,PIT,BAL,False,,,,,,,,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,False,True,34,15,Charlie Batch
2003,2003-09-14,2,2,,PIT,KAN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,20,41,Charlie Batch
2003,2003-09-21,3,3,,PIT,CIN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,17,10,Charlie Batch
2003,2003-09-28,4,4,,PIT,TEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,13,30,Charlie Batch
2003,2003-10-05,5,5,28.304,PIT,CLE,False,3,6,50.00,25,0,0,61.1,0,0,4.17,4.17,1,11,11.00,0,0,0,0,,0,0,0,0,,,,,,,False,False,13,33,Charlie Batch
2003,2003-10-12,6,6,,PIT,DEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,14,17,Charlie Batch
2003,2003-10-26,7,8,,PIT,STL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,21,33,Charlie Batch
